0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.391685247421264648e-01,4.881111111111111067e-01,4.895238095238095277e-01,9.824444444444444535e-01,9.846666666666666901e-01
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.087690442800521851e-01,9.757777777777777439e-01,9.755714285714285339e-01,9.824444444444444535e-01,9.846666666666666901e-01
0.000000000000000000e+00,2.000000000000000000e+02,2.000000000000000000e+02,1.004458889365196228e-01,9.738888888888889150e-01,9.728809523809524018e-01,9.824444444444444535e-01,9.846666666666666901e-01
0.000000000000000000e+00,3.000000000000000000e+02,3.000000000000000000e+02,5.218258500099182129e-02,9.834444444444444544e-01,9.846428571428571530e-01,9.824444444444444535e-01,9.846666666666666901e-01
