0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.021350860595703125e-01,4.844444444444444553e-01,4.928095238095238084e-01,7.077777777777777279e-01
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,2.915805019438266754e-02,9.859999999999999876e-01,9.849999999999999867e-01,7.077777777777777279e-01
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+02,1.993452012538909912e-02,9.822222222222222188e-01,9.874285714285714333e-01,7.077777777777777279e-01
1.000000000000000000e+00,1.000000000000000000e+02,3.000000000000000000e+02,1.914320513606071472e-02,9.879999999999999893e-01,9.897619047619047317e-01,7.077777777777777279e-01
