0.000000000000000000e+00,0.000000000000000000e+00,6.958379149436950684e-01,6.176666666666666972e-01
0.000000000000000000e+00,1.000000000000000000e+02,6.984549760818481445e-02,9.723333333333333828e-01
0.000000000000000000e+00,2.000000000000000000e+02,4.337535798549652100e-02,9.851111111111111596e-01
0.000000000000000000e+00,3.000000000000000000e+02,9.895823895931243896e-03,9.864444444444444571e-01
