0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.936252713203430176e-01,4.809523809523809645e-01,5.040816326530612734e-01,9.904761904761905100e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.707636848092079163e-02,7.571428571428571175e-01,7.704081632653061451e-01,9.904761904761905100e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,5.408045276999473572e-02,9.714285714285714191e-01,9.816326530612244916e-01,9.904761904761905100e-01
0.000000000000000000e+00,1.500000000000000000e+01,1.500000000000000000e+01,2.630500355735421181e-03,9.952380952380952550e-01,9.948979591836735192e-01,9.904761904761905100e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.109640441834926605e-02,9.523809523809523281e-01,9.714285714285714191e-01,9.904761904761905100e-01
1.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,1.237070304341614246e-03,9.761904761904761640e-01,9.887755102040816091e-01,9.904761904761905100e-01
1.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,4.170859698206186295e-03,9.857142857142857650e-01,9.989795918367346816e-01,9.904761904761905100e-01
1.000000000000000000e+00,1.500000000000000000e+01,3.000000000000000000e+01,9.749144315719604492e-03,9.761904761904761640e-01,9.948979591836735192e-01,9.904761904761905100e-01
